"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"25-JAN-2024","JETFREIGHT","Jet Freight Logistics Ltd","LAKHUBHA SOLANKI","SELL","3,68,600","16.15","-"
"25-JAN-2024","JETFREIGHT","Jet Freight Logistics Ltd","SHRI MUKTA SHARES","BUY","3,13,948","16.12","-"
"25-JAN-2024","JETFREIGHT","Jet Freight Logistics Ltd","SHRI MUKTA SHARES","SELL","3,22,370","16.10","-"
"25-JAN-2024","JSWHL","JSW Holdings Limited","SPARROW ASIA DIVERSIFIED OPPORTUNITIES FUND","SELL","84,000","5,512.20","-"
"25-JAN-2024","KDL","Kore Digital Limited","KANJIBHAI RABADIYA","BUY","19,600","1,045.72","-"
"25-JAN-2024","LOTUSEYE","Lotus Eye Hosp & Inst Ltd",". VRAMATH  FINANCIAL  SERVICES PVT LTD","SELL","1,15,441","81.18","-"
"25-JAN-2024","MALUPAPER","Malu Paper Mills Limited","DANISH EQBAL MOHAMMAD","BUY","1,45,000","59.99","-"
"25-JAN-2024","MALUPAPER","Malu Paper Mills Limited","DANISH EQBAL MOHAMMAD","SELL","1,45,000","60.31","-"
"25-JAN-2024","MALUPAPER","Malu Paper Mills Limited","GAURAV PALIWAL","BUY","1,00,000","60.95","-"
"25-JAN-2024","MALUPAPER","Malu Paper Mills Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","BUY","1,00,000","60.95","-"
"25-JAN-2024","MANAPPURAM","Manappuram Finance Ltd","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","51,27,647","174.55","-"
"25-JAN-2024","MANAPPURAM","Manappuram Finance Ltd","SOCIETE GENERALE","SELL","52,72,731","174.55","-"
"25-JAN-2024","MITTAL","Mittal Life Style Limited","COMFORT CAPITAL PRIVATE LIMITED","BUY","15,00,000","2.25","-"
"25-JAN-2024","MITTAL","Mittal Life Style Limited","COMFORT CAPITAL PRIVATE LIMITED","SELL","21,00,000","2.22","-"
"25-JAN-2024","MITTAL","Mittal Life Style Limited","TRANSGLOBAL SECURITIES LTD","BUY","15,00,026","2.22","-"
"25-JAN-2024","MITTAL","Mittal Life Style Limited","TRANSGLOBAL SECURITIES LTD","SELL","13,57,326","2.25","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","AAKRAYA RESEARCH LLP","BUY","14,98,676","43.98","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","AAKRAYA RESEARCH LLP","SELL","14,98,676","43.96","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","1,15,69,932","43.96","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","1,15,69,932","44.00","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","HRTI PRIVATE LIMITED","BUY","69,66,725","43.93","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","HRTI PRIVATE LIMITED","SELL","70,21,579","43.98","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","JAINAM BROKING LIMITED","BUY","13,41,213","44.04","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","JAINAM BROKING LIMITED","SELL","14,08,713","44.27","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","KAMLESH BABALAL SHAH","BUY","10,15,050","43.28","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","KAMLESH BABALAL SHAH","SELL","28,15,050","44.36","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","MUDUPULAVEMULA SURENDRANADHA REDDY","BUY","16,56,976","44.31","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","MUDUPULAVEMULA SURENDRANADHA REDDY","SELL","16,56,976","44.19","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","QE SECURITIES LLP","BUY","24,10,846","43.95","-"
"25-JAN-2024","MTNL","Maha Tel Nigam Ltd.","QE SECURITIES LLP","SELL","24,51,539","44.17","-"
"25-JAN-2024","NBCC","Nbcc (India) Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","2,00,01,414","113.53","-"
"25-JAN-2024","NBCC","Nbcc (India) Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","2,00,01,414","113.56","-"
"25-JAN-2024","NBCC","Nbcc (India) Ltd","HRTI PRIVATE LIMITED","BUY","2,42,81,957","113.60","-"
"25-JAN-2024","NBCC","Nbcc (India) Ltd","HRTI PRIVATE LIMITED","SELL","2,47,81,153","113.55","-"
"25-JAN-2024","NFL","National Fertilizers Limi","GRAVITON RESEARCH CAPITAL LLP","BUY","30,28,262","125.79","-"
"25-JAN-2024","NFL","National Fertilizers Limi","GRAVITON RESEARCH CAPITAL LLP","SELL","30,28,262","125.86","-"
"25-JAN-2024","NGIL","Nakoda Group of Ind. Ltd","MITTAL PUNEET","BUY","2,07,451","58.37","-"
"25-JAN-2024","NGIL","Nakoda Group of Ind. Ltd","MITTAL PUNEET","SELL","2,13,158","58.83","-"
"25-JAN-2024","NIRAJ","Niraj Cement Struc Ltd","MALA  SINHA","SELL","2,50,232","54.11","-"
"25-JAN-2024","ORIENTPPR","Orient Paper & Ind Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","10,70,003","54.51","-"
"25-JAN-2024","ORIENTPPR","Orient Paper & Ind Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","10,70,003","54.55","-"
"25-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","HJS SECURITIES PRIVATE LIMITED","BUY","9,41,069","66.30","-"
"25-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","HJS SECURITIES PRIVATE LIMITED","SELL","9,41,069","66.28","-"
"25-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","HRTI PRIVATE LIMITED","BUY","12,28,505","66.74","-"
"25-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","HRTI PRIVATE LIMITED","SELL","12,28,505","66.69","-"
"25-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","SHYAM JI TRADING","BUY","8,57,522","66.92","-"
"25-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","SHYAM JI TRADING","SELL","8,57,522","66.82","-"
"25-JAN-2024","PERFECT","Perfect Infraengineer Ltd","ANCHAL BANSAL","BUY","84,000","34.95","-"
"25-JAN-2024","PERFECT","Perfect Infraengineer Ltd","ANCHAL BANSAL","SELL","72,000","34.95","-"
"25-JAN-2024","PRECWIRE","Precision Wires India Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","8,99,770","140.91","-"
"25-JAN-2024","PRECWIRE","Precision Wires India Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","8,99,770","140.94","-"
"25-JAN-2024","PTC","PTC India Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","20,71,681","234.89","-"
"25-JAN-2024","PTC","PTC India Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","20,71,681","234.99","-"
"25-JAN-2024","RAILTEL","Railtel Corp of Ind Ltd","AAKRAYA RESEARCH LLP","BUY","30,68,050","435.93","-"
"25-JAN-2024","RAILTEL","Railtel Corp of Ind Ltd","AAKRAYA RESEARCH LLP","SELL","30,68,050","436.16","-"
"25-JAN-2024","RAILTEL","Railtel Corp of Ind Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","38,97,273","433.95","-"
"25-JAN-2024","RAILTEL","Railtel Corp of Ind Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","38,97,273","433.99","-"
"25-JAN-2024","RAILTEL","Railtel Corp of Ind Ltd","HRTI PRIVATE LIMITED","BUY","23,65,027","434.62","-"
"25-JAN-2024","RAILTEL","Railtel Corp of Ind Ltd","HRTI PRIVATE LIMITED","SELL","22,85,095","434.92","-"
"25-JAN-2024","RAILTEL","Railtel Corp of Ind Ltd","QE SECURITIES LLP","BUY","19,88,746","436.76","-"
"25-JAN-2024","RAILTEL","Railtel Corp of Ind Ltd","QE SECURITIES LLP","SELL","19,65,514","435.70","-"
"25-JAN-2024","RAILTEL","Railtel Corp of Ind Ltd","SW CAPITAL PRIVATE LIMITED","BUY","18,35,714","439.63","-"
"25-JAN-2024","RAILTEL","Railtel Corp of Ind Ltd","SW CAPITAL PRIVATE LIMITED","SELL","18,35,714","448.33","-"
"25-JAN-2024","RAMASTEEL","Rama Steel Tubes Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","36,55,068","45.99","-"
"25-JAN-2024","RAMASTEEL","Rama Steel Tubes Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","36,55,068","45.90","-"
"25-JAN-2024","RAMASTEEL","Rama Steel Tubes Limited","HEMALI PATHIK THAKKAR","BUY","37,21,512","46.05","-"
"25-JAN-2024","RAMASTEEL","Rama Steel Tubes Limited","HEMALI PATHIK THAKKAR","SELL","44,09,664","45.95","-"
"25-JAN-2024","RITES","RITES Limited","AAKRAYA RESEARCH LLP","BUY","13,24,477","653.31","-"
"25-JAN-2024","RITES","RITES Limited","AAKRAYA RESEARCH LLP","SELL","13,24,477","653.75","-"
"25-JAN-2024","RITES","RITES Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","21,61,099","640.38","-"
"25-JAN-2024","RITES","RITES Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","21,61,099","640.67","-"
"25-JAN-2024","RITES","RITES Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","12,13,422","656.84","-"
"25-JAN-2024","RITES","RITES Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","12,13,422","657.16","-"
"25-JAN-2024","SALASAR","Salasar Techno Engg. Ltd.","FOREST VINCOM PRIVATE LIMITED","BUY","21,86,164","119.36","-"
"25-JAN-2024","SALASAR","Salasar Techno Engg. Ltd.","FOREST VINCOM PRIVATE LIMITED","SELL","14,90,221","120.60","-"
"25-JAN-2024","SANGAMIND","Sangam (India) Ltd.","ANAND RATHI GLOBAL FINANCE LTD","SELL","3,00,000","450.01","-"
"25-JAN-2024","SANGAMIND","Sangam (India) Ltd.","AUTHUM INVESTMENT & INFRASTRUCTURE LIMITED","SELL","3,75,000","451.58","-"
"25-JAN-2024","SANGAMIND","Sangam (India) Ltd.","THINK INDIA OPPORTUNITIES MASTER FUND LP","BUY","6,00,000","449.99","-"
"25-JAN-2024","SCI","Shipping Corp of India","GRAVITON RESEARCH CAPITAL LLP","BUY","42,59,564","208.06","-"
"25-JAN-2024","SCI","Shipping Corp of India","GRAVITON RESEARCH CAPITAL LLP","SELL","42,59,564","208.19","-"
"25-JAN-2024","SHANTI","Shanti Overseas (Ind) Ltd","LAKHUBHA SOLANKI","BUY","1,53,191","22.41","-"
"25-JAN-2024","SHANTI","Shanti Overseas (Ind) Ltd","RAKESH RAMJI PARMAR","BUY","1,30,893","21.12","-"
"25-JAN-2024","SHANTI","Shanti Overseas (Ind) Ltd","RAKESH RAMJI PARMAR","SELL","1,30,893","21.22","-"
"25-JAN-2024","SHEMAROO","Shemaroo Enter. Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","2,68,640","208.27","-"
"25-JAN-2024","SHEMAROO","Shemaroo Enter. Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","2,68,640","208.56","-"
"25-JAN-2024","SHUBHLAXMI","Shubhlaxmi Jewel Art Ltd","FINDOC INVESTMART PRIVATE LIMITED","SELL","60,000","89.61","-"
"25-JAN-2024","SHUBHLAXMI","Shubhlaxmi Jewel Art Ltd","MARKET TICKS INVESTMENT PRIVATE LIMITED","BUY","60,000","89.62","-"
"25-JAN-2024","SOUTHBANK","South Indian Bank Ltd.","HRTI PRIVATE LIMITED","BUY","1,31,91,937","33.76","-"
"25-JAN-2024","SOUTHBANK","South Indian Bank Ltd.","HRTI PRIVATE LIMITED","SELL","1,38,03,310","33.68","-"
"25-JAN-2024","STEELXIND","Steel Exchange India Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","56,30,512","14.59","-"
"25-JAN-2024","STEELXIND","Steel Exchange India Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","56,30,512","14.57","-"
"25-JAN-2024","STEELXIND","Steel Exchange India Ltd","HRTI PRIVATE LIMITED","BUY","59,90,949","14.35","-"
"25-JAN-2024","STEELXIND","Steel Exchange India Ltd","HRTI PRIVATE LIMITED","SELL","56,82,929","14.41","-"
"25-JAN-2024","SUBEXLTD","Subex Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","28,12,580","37.26","-"
"25-JAN-2024","SUBEXLTD","Subex Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","28,12,580","37.31","-"
"25-JAN-2024","SUBEXLTD","Subex Ltd","HRTI PRIVATE LIMITED","BUY","31,39,448","37.21","-"
"25-JAN-2024","SUBEXLTD","Subex Ltd","HRTI PRIVATE LIMITED","SELL","29,89,316","37.27","-"
"25-JAN-2024","UFO","UFO Moviez India Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","6,43,150","149.90","-"
"25-JAN-2024","UFO","UFO Moviez India Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","6,43,150","150.01","-"
"25-JAN-2024","UFO","UFO Moviez India Ltd.","QE SECURITIES LLP","BUY","2,03,907","150.23","-"
"25-JAN-2024","UFO","UFO Moviez India Ltd.","QE SECURITIES LLP","SELL","2,13,018","149.88","-"
"25-JAN-2024","URJA","Urja Global Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","45,22,872","22.20","-"
"25-JAN-2024","URJA","Urja Global Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","45,22,872","22.29","-"
"25-JAN-2024","URJA","Urja Global Limited","INDRA KIRAN VENTURES","BUY","31,71,218","23.55","-"
"25-JAN-2024","URJA","Urja Global Limited","INDRA KIRAN VENTURES","SELL","23,35,146","23.55","-"
"25-JAN-2024","URJA","Urja Global Limited","QE SECURITIES LLP","BUY","23,22,606","21.94","-"
"25-JAN-2024","URJA","Urja Global Limited","QE SECURITIES LLP","SELL","33,50,493","22.90","-"
"25-JAN-2024","VAKRANGEE","Vakrangee Limited","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","BUY","68,36,688","22.15","-"
"25-JAN-2024","VAKRANGEE","Vakrangee Limited","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","SELL","8,84,604","22.24","-"
"25-JAN-2024","VAKRANGEE","Vakrangee Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","85,77,119","22.24","-"
"25-JAN-2024","VAKRANGEE","Vakrangee Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","85,77,119","22.26","-"
"25-JAN-2024","VAKRANGEE","Vakrangee Limited","HRTI PRIVATE LIMITED","BUY","1,20,24,681","22.10","-"
"25-JAN-2024","VAKRANGEE","Vakrangee Limited","HRTI PRIVATE LIMITED","SELL","1,27,89,968","22.07","-"
"25-JAN-2024","VIKASLIFE","Vikas Lifecare Limited","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","SELL","1,00,82,425","7.53","-"
"25-JAN-2024","VIRINCHI","Virinchi Limited","RITA FINANCE AND LEASING LIMITED","BUY","4,91,275","36.84","-"
"25-JAN-2024","VIRINCHI","Virinchi Limited","RITA FINANCE AND LEASING LIMITED","SELL","4,91,275","36.42","-"
"25-JAN-2024","VISAKAIND","Visaka Industries Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","6,95,412","123.37","-"
"25-JAN-2024","VISAKAIND","Visaka Industries Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","6,95,412","123.35","-"
"25-JAN-2024","VLEGOV","VL E Gov and IT Sol Ltd","DINESH BIRDILAL NANDWANA","SELL","20,00,000","71.00","-"
"25-JAN-2024","VLEGOV","VL E Gov and IT Sol Ltd","NJD CAPITAL PRIVATE LIMITED","SELL","10,00,000","71.02","-"
"25-JAN-2024","VLEGOV","VL E Gov and IT Sol Ltd","SETU SECURITIES PVT LTD","BUY","25,00,000","71.00","-"
"25-JAN-2024","WEBELSOLAR","Websol Energy System Ltd","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","BUY","2,39,525","336.89","-"
"25-JAN-2024","WEBELSOLAR","Websol Energy System Ltd","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","SELL","1,72,025","335.48","-"
"29-JAN-2024","AGNI","Agni Green Power Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","50,000","57.50","-"
"29-JAN-2024","AGNI","Agni Green Power Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","1,20,000","57.50","-"
"29-JAN-2024","AGNI","Agni Green Power Ltd","S DEEPMALA KAUSHAL","BUY","1,00,000","57.50","-"
"29-JAN-2024","AGNI","Agni Green Power Ltd","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","BUY","2,55,000","57.49","-"
"29-JAN-2024","AGNI","Agni Green Power Ltd","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","SELL","3,25,000","57.50","-"
"29-JAN-2024","AHLADA","Ahlada Engineers Limited","BOMMAREDDY UPENDRA REDDY","SELL","91,038","135.95","-"
"29-JAN-2024","ANMOL","Anmol India Limited","SANGEETA PAREEKH","BUY","3,05,000","58.80","-"
"29-JAN-2024","ARSHIYA","Arshiya Limited","ANKITA VISHAL SHAH","BUY","15,00,000","6.45","-"
"29-JAN-2024","ARSHIYA","Arshiya Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","20,00,000","6.45","-"
"29-JAN-2024","ATALREAL","Atal Realtech Limited","KAUSHIK MAHESH WAGHELA","SELL","9,96,735","13.98","-"
"29-JAN-2024","AZAD","Azad Engineering Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","3,97,349","723.19","-"
"29-JAN-2024","AZAD","Azad Engineering Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","3,97,349","723.59","-"
"29-JAN-2024","BALKRISHNA","Balkrshna Paper Mills Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","80,000","50.39","-"
"29-JAN-2024","BANKA","Banka BioLoo Limited","DEBASHISH NEOGI","BUY","67,989","140.54","-"
"29-JAN-2024","BBL","Bharat Bijlee Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","47,436","5,176.65","-"
"29-JAN-2024","BBL","Bharat Bijlee Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","47,436","5,181.60","-"
"29-JAN-2024","BIOFILCHEM","Biofil Chemicals & Pharm","JAYESH JAGDISHBHAI HAPANI","BUY","768","72.90","-"
"29-JAN-2024","BIOFILCHEM","Biofil Chemicals & Pharm","JAYESH JAGDISHBHAI HAPANI","SELL","1,06,215","71.14","-"
"29-JAN-2024","BIOFILCHEM","Biofil Chemicals & Pharm","STARLINE EQUIFIN PRIVATE LIMITED","SELL","1,05,959","73.46","-"
"29-JAN-2024","BPL","BPL Ltd.","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","2,95,339","110.13","-"
"29-JAN-2024","BPL","BPL Ltd.","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","3,00,000","110.50","-"
"29-JAN-2024","DIL","Debock Industries Limited","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","BUY","5,75,809","9.32","-"
"29-JAN-2024","DIL","Debock Industries Limited","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","SELL","47,979","9.40","-"
"29-JAN-2024","EFORCE","Electro Force (India) Ltd","ARHAM SHARE PRIVATE LIMITED","SELL","3,57,600","124.59","-"
"29-JAN-2024","EMMBI","Emmbi Industries Ltd","VIJIT TRADING","BUY","44,053","128.76","-"
"29-JAN-2024","EMMBI","Emmbi Industries Ltd","VIJIT TRADING","SELL","89,053","126.80","-"
"29-JAN-2024","GIPCL","Gujarat Ind Power Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","14,40,599","222.44","-"
"29-JAN-2024","GIPCL","Gujarat Ind Power Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","14,40,599","222.26","-"
"29-JAN-2024","HCC","Hindustan Construc Co.","GRAVITON RESEARCH CAPITAL LLP","BUY","1,41,94,587","39.85","-"
"29-JAN-2024","HCC","Hindustan Construc Co.","GRAVITON RESEARCH CAPITAL LLP","SELL","1,41,94,587","39.86","-"
"29-JAN-2024","HCC","Hindustan Construc Co.","HRTI PRIVATE LIMITED","BUY","2,11,77,124","39.87","-"
"29-JAN-2024","HCC","Hindustan Construc Co.","HRTI PRIVATE LIMITED","SELL","2,23,94,379","39.88","-"
"29-JAN-2024","HEADSUP","Heads UP Ventures Limited","ANIRUDDHSINH SOLANKI","BUY","1,76,356","17.50","-"
"29-JAN-2024","HEADSUP","Heads UP Ventures Limited","ANIRUDDHSINH SOLANKI","SELL","78,000","18.49","-"
"29-JAN-2024","IBULHSGFIN","Indiabulls Hsg Fin Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","29,12,480","199.91","-"
"29-JAN-2024","IBULHSGFIN","Indiabulls Hsg Fin Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","29,12,480","199.82","-"
"29-JAN-2024","INDBANK","Indbank Merchant Banking","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","5,20,899","51.16","-"
"29-JAN-2024","INDBANK","Indbank Merchant Banking","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","5,20,902","51.89","-"
"29-JAN-2024","INDBANK","Indbank Merchant Banking","SANDEEP PRAKASHCHANDRA JAIN (HUF)","BUY","2,73,638","49.89","-"
"29-JAN-2024","INDBANK","Indbank Merchant Banking","SANDEEP PRAKASHCHANDRA JAIN (HUF)","SELL","2,23,638","50.69","-"
"29-JAN-2024","INDBANK","Indbank Merchant Banking","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","BUY","6,62,499","51.49","-"
"29-JAN-2024","INDBANK","Indbank Merchant Banking","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","SELL","5,62,499","51.88","-"
"29-JAN-2024","INFIBEAM","Infibeam Avenues Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","1,72,30,296","32.75","-"
"29-JAN-2024","INFIBEAM","Infibeam Avenues Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","1,72,30,296","32.69","-"
"29-JAN-2024","INFIBEAM","Infibeam Avenues Limited","HRTI PRIVATE LIMITED","BUY","1,67,46,178","32.74","-"
"29-JAN-2024","INFIBEAM","Infibeam Avenues Limited","HRTI PRIVATE LIMITED","SELL","1,57,08,123","32.51","-"
"29-JAN-2024","JAYSREETEA","Jayashree Tea Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","1,53,380","124.31","-"
"29-JAN-2024","JAYSREETEA","Jayashree Tea Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","1,53,380","123.88","-"
"29-JAN-2024","KAKATCEM","Kakatiya Cements Ltd","RAVIRAJ DEVELOPERS LTD","SELL","83,100","243.77","-"
"29-JAN-2024","KANANIIND","Kanani Industries Ltd","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","BUY","6,55,930","10.14","-"
"29-JAN-2024","KANANIIND","Kanani Industries Ltd","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","SELL","2,02,682","10.43","-"
"29-JAN-2024","KANANIIND","Kanani Industries Ltd","RAMAKRISHNAN GA","SELL","9,69,991","10.37","-"
"29-JAN-2024","MAHEPC","Mahindra EPC Irrig Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","2,48,472","155.72","-"
"29-JAN-2024","MAHEPC","Mahindra EPC Irrig Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","2,48,472","155.93","-"
"29-JAN-2024","MALUPAPER","Malu Paper Mills Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","SELL","1,00,000","62.56","-"
"29-JAN-2024","MITTAL","Mittal Life Style Limited","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","BUY","17,27,875","2.31","-"
"29-JAN-2024","MITTAL","Mittal Life Style Limited","COMFORT CAPITAL PRIVATE LIMITED","BUY","21,32,716","2.29","-"
"29-JAN-2024","MITTAL","Mittal Life Style Limited","COMFORT CAPITAL PRIVATE LIMITED","SELL","1,30,000","2.35","-"
"29-JAN-2024","MITTAL","Mittal Life Style Limited","TRANSGLOBAL SECURITIES LTD","BUY","26,06,948","2.29","-"
"29-JAN-2024","MITTAL","Mittal Life Style Limited","TRANSGLOBAL SECURITIES LTD","SELL","32,36,357","2.31","-"
"29-JAN-2024","MTNL","Maha Tel Nigam Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","31,18,137","44.92","-"
"29-JAN-2024","MTNL","Maha Tel Nigam Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","31,18,137","44.93","-"
"29-JAN-2024","MTNL","Maha Tel Nigam Ltd.","HRTI PRIVATE LIMITED","BUY","26,94,859","44.83","-"
"29-JAN-2024","MTNL","Maha Tel Nigam Ltd.","HRTI PRIVATE LIMITED","SELL","34,19,171","44.94","-"
"29-JAN-2024","NBCC","Nbcc (India) Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","1,07,95,660","124.18","-"
"29-JAN-2024","NBCC","Nbcc (India) Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","1,07,95,660","124.27","-"
"29-JAN-2024","NBCC","Nbcc (India) Ltd","HRTI PRIVATE LIMITED","BUY","1,08,52,599","124.19","-"
"29-JAN-2024","NBCC","Nbcc (India) Ltd","HRTI PRIVATE LIMITED","SELL","1,16,19,693","124.36","-"
"29-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","HRTI PRIVATE LIMITED","BUY","15,76,247","68.08","-"
"29-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","HRTI PRIVATE LIMITED","SELL","15,76,247","68.01","-"
"29-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","NISHA RAJESH VAKHARIA","SELL","7,00,000","67.51","-"
"29-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","NISHA RAJESH VAKHARIA","BUY","7,00,000","68.29","-"
"29-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","QE SECURITIES LLP","BUY","6,27,125","68.26","-"
"29-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","QE SECURITIES LLP","SELL","6,27,125","67.66","-"
"29-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","SOHAM FINCARE INDIA LLP","BUY","11,09,111","68.46","-"
"29-JAN-2024","OSIAHYPER","Osia Hyper Retail Ltd","SOHAM FINCARE INDIA LLP","SELL","8,75,000","67.59","-"
"29-JAN-2024","OSWALGREEN","Oswal Greentech Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","13,71,944","40.77","-"
"29-JAN-2024","OSWALGREEN","Oswal Greentech Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","13,71,944","40.72","-"
"29-JAN-2024","RAIN","Rain Industries Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","22,89,175","183.97","-"
"29-JAN-2024","RAIN","Rain Industries Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","22,89,175","183.99","-"
"29-JAN-2024","RAMASTEEL","Rama Steel Tubes Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","29,72,029","46.25","-"
"29-JAN-2024","RAMASTEEL","Rama Steel Tubes Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","29,72,029","46.18","-"
"29-JAN-2024","RAMASTEEL","Rama Steel Tubes Limited","HEMALI PATHIK THAKKAR","BUY","47,36,253","46.04","-"
